publish_date,page,section,page_name,title,subtitle,author,url,source_line,matched_keywords,excerpt
2026-09-08,05,评论,第05版：评论,把书读薄，把自己读厚（人民时评）,,,https://paper.people.com.cn/rmrb/pc/content/202609/08/content_30179764.html,《人民日报》（ 2026年09月08日 第 05 版）,人民时评,"收获知识和信息固然是阅读的目的之一，但更可贵的，是在潜心研读的过程里涵养性情，并学会用前人的智慧观照自身、解决困惑
“我与地坛”北京书市持续预热，“2026中国文学盛典·鲁迅文学周”系列活动在上海举办，2026南国书香节带来一场场书香盛宴……近段时间，各地阅读活动不断，浓厚的氛围吸引越来越多人走近经典、阅读经典。
也有人心生疑问，如今获取知识那么方便，还有必要“啃”大部头作品吗？就拿短视频来说，它精准适配人们碎片化的时间，不少短视频博主还会以标签化的方式拆解经典，提炼金句并对接现实场景，降低了阅读门槛，拉近了人们与经典的距离。表面看，这确实起到了把书读薄"
